Date,News_Sentiment
2025-09-14,-0.05625
2025-09-15,0.0566952914235522
2025-09-16,-0.0034541847041846
2025-09-17,0.0514404918752744
2025-10-19,0.1050123685837971
2025-10-20,0.1270746151996152
2025-10-21,0.01953125
2025-10-22,0.0494155844155844
2025-10-23,0.1298201798177761
2025-10-24,0.070906439431389
2025-10-25,6.140404273543473e-08
2025-10-26,4.2655048605183737e-11
