Date,Ticker,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX
0,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,2012-02-02,1.825000047683716,1.825000047683716,1.819000005722046,1.8489999771118164,1.812999963760376,0.0,1.825000047683716,1.825000047683716,1.819000005722046,1.8489999771118164,1.812999963760376,0.0,1.825000047683716,1.825000047683716,1.819000005722046,1.8489999771118164,1.812999963760376,0.0,1.825000047683716,1.825000047683716,1.819000005722046,1.8489999771118164,1.812999963760376,0.0,1.825000047683716,1.825000047683716,1.819000005722046,1.8489999771118164,1.812999963760376,0.0,1.825000047683716,1.825000047683716,1.819000005722046,1.8489999771118164,1.812999963760376,0.0
1282,2012-02-03,1.9490000009536743,1.9490000009536743,1.815999984741211,1.955999970436096,1.812000036239624,0.0,1.9490000009536743,1.9490000009536743,1.815999984741211,1.955999970436096,1.812000036239624,0.0,1.9490000009536743,1.9490000009536743,1.815999984741211,1.955999970436096,1.812000036239624,0.0,1.9490000009536743,1.9490000009536743,1.815999984741211,1.955999970436096,1.812000036239624,0.0,1.9490000009536743,1.9490000009536743,1.815999984741211,1.955999970436096,1.812000036239624,0.0,1.9490000009536743,1.9490000009536743,1.815999984741211,1.955999970436096,1.812000036239624,0.0
1283,2012-02-06,1.901000022888184,1.901000022888184,1.924000024795532,1.9450000524520876,1.8860000371932983,0.0,1.901000022888184,1.901000022888184,1.924000024795532,1.9450000524520876,1.8860000371932983,0.0,1.901000022888184,1.901000022888184,1.924000024795532,1.9450000524520876,1.8860000371932983,0.0,1.901000022888184,1.901000022888184,1.924000024795532,1.9450000524520876,1.8860000371932983,0.0,1.901000022888184,1.901000022888184,1.924000024795532,1.9450000524520876,1.8860000371932983,0.0,1.901000022888184,1.901000022888184,1.924000024795532,1.9450000524520876,1.8860000371932983,0.0
1284,2012-02-07,1.965999960899353,1.965999960899353,1.9140000343322756,1.991000056266785,1.9140000343322756,0.0,1.965999960899353,1.965999960899353,1.9140000343322756,1.991000056266785,1.9140000343322756,0.0,1.965999960899353,1.965999960899353,1.9140000343322756,1.991000056266785,1.9140000343322756,0.0,1.965999960899353,1.965999960899353,1.9140000343322756,1.991000056266785,1.9140000343322756,0.0,1.965999960899353,1.965999960899353,1.9140000343322756,1.991000056266785,1.9140000343322756,0.0,1.965999960899353,1.965999960899353,1.9140000343322756,1.991000056266785,1.9140000343322756,0.0
1285,2012-02-08,1.975000023841858,1.975000023841858,1.9980000257492063,2.0,1.9609999656677248,0.0,1.975000023841858,1.975000023841858,1.9980000257492063,2.0,1.9609999656677248,0.0,1.975000023841858,1.975000023841858,1.9980000257492063,2.0,1.9609999656677248,0.0,1.975000023841858,1.975000023841858,1.9980000257492063,2.0,1.9609999656677248,0.0,1.975000023841858,1.975000023841858,1.9980000257492063,2.0,1.9609999656677248,0.0,1.975000023841858,1.975000023841858,1.9980000257492063,2.0,1.9609999656677248,0.0
1286,2012-02-09,2.046999931335449,2.046999931335449,2.0309998989105225,2.0799999237060547,2.0280001163482666,0.0,2.046999931335449,2.046999931335449,2.0309998989105225,2.0799999237060547,2.0280001163482666,0.0,2.046999931335449,2.046999931335449,2.0309998989105225,2.0799999237060547,2.0280001163482666,0.0,2.046999931335449,2.046999931335449,2.0309998989105225,2.0799999237060547,2.0280001163482666,0.0,2.046999931335449,2.046999931335449,2.0309998989105225,2.0799999237060547,2.0280001163482666,0.0,2.046999931335449,2.046999931335449,2.0309998989105225,2.0799999237060547,2.0280001163482666,0.0
1287,2012-02-10,1.968999981880188,1.968999981880188,1.9809999465942385,1.995000004768372,1.955000042915344,0.0,1.968999981880188,1.968999981880188,1.9809999465942385,1.995000004768372,1.955000042915344,0.0,1.968999981880188,1.968999981880188,1.9809999465942385,1.995000004768372,1.955000042915344,0.0,1.968999981880188,1.968999981880188,1.9809999465942385,1.995000004768372,1.955000042915344,0.0,1.968999981880188,1.968999981880188,1.9809999465942385,1.995000004768372,1.955000042915344,0.0,1.968999981880188,1.968999981880188,1.9809999465942385,1.995000004768372,1.955000042915344,0.0
1288,2012-02-13,1.9900000095367432,1.9900000095367432,2.0,2.0160000324249268,1.9589999914169312,0.0,1.9900000095367432,1.9900000095367432,2.0,2.0160000324249268,1.9589999914169312,0.0,1.9900000095367432,1.9900000095367432,2.0,2.0160000324249268,1.9589999914169312,0.0,1.9900000095367432,1.9900000095367432,2.0,2.0160000324249268,1.9589999914169312,0.0,1.9900000095367432,1.9900000095367432,2.0,2.0160000324249268,1.9589999914169312,0.0,1.9900000095367432,1.9900000095367432,2.0,2.0160000324249268,1.9589999914169312,0.0
1289,2012-02-14,1.924000024795532,1.924000024795532,1.968999981880188,1.9709999561309812,1.9170000553131104,0.0,1.924000024795532,1.924000024795532,1.968999981880188,1.9709999561309812,1.9170000553131104,0.0,1.924000024795532,1.924000024795532,1.968999981880188,1.9709999561309812,1.9170000553131104,0.0,1.924000024795532,1.924000024795532,1.968999981880188,1.9709999561309812,1.9170000553131104,0.0,1.924000024795532,1.924000024795532,1.968999981880188,1.9709999561309812,1.9170000553131104,0.0,1.924000024795532,1.924000024795532,1.968999981880188,1.9709999561309812,1.9170000553131104,0.0
1290,2012-02-15,1.930999994277954,1.930999994277954,1.934000015258789,1.9450000524520876,1.899999976158142,0.0,1.930999994277954,1.930999994277954,1.934000015258789,1.9450000524520876,1.899999976158142,0.0,1.930999994277954,1.930999994277954,1.934000015258789,1.9450000524520876,1.899999976158142,0.0,1.930999994277954,1.930999994277954,1.934000015258789,1.9450000524520876,1.899999976158142,0.0,1.930999994277954,1.930999994277954,1.934000015258789,1.9450000524520876,1.899999976158142,0.0,1.930999994277954,1.930999994277954,1.934000015258789,1.9450000524520876,1.899999976158142,0.0
1291,2012-02-16,1.993000030517578,1.993000030517578,1.919000029563904,2.0160000324249268,1.9170000553131104,0.0,1.993000030517578,1.993000030517578,1.919000029563904,2.0160000324249268,1.9170000553131104,0.0,1.993000030517578,1.993000030517578,1.919000029563904,2.0160000324249268,1.9170000553131104,0.0,1.993000030517578,1.993000030517578,1.919000029563904,2.0160000324249268,1.9170000553131104,0.0,1.993000030517578,1.993000030517578,1.919000029563904,2.0160000324249268,1.9170000553131104,0.0,1.993000030517578,1.993000030517578,1.919000029563904,2.0160000324249268,1.9170000553131104,0.0
1292,2012-02-17,2.009999990463257,2.009999990463257,2.0299999713897705,2.0380001068115234,2.006999969482422,0.0,2.009999990463257,2.009999990463257,2.0299999713897705,2.0380001068115234,2.006999969482422,0.0,2.009999990463257,2.009999990463257,2.0299999713897705,2.0380001068115234,2.006999969482422,0.0,2.009999990463257,2.009999990463257,2.0299999713897705,2.0380001068115234,2.006999969482422,0.0,2.009999990463257,2.009999990463257,2.0299999713897705,2.0380001068115234,2.006999969482422,0.0,2.009999990463257,2.009999990463257,2.0299999713897705,2.0380001068115234,2.006999969482422,0.0
1293,2012-02-21,2.0450000762939453,2.0450000762939453,2.0230000019073486,2.0799999237060547,2.0209999084472656,0.0,2.0450000762939453,2.0450000762939453,2.0230000019073486,2.0799999237060547,2.0209999084472656,0.0,2.0450000762939453,2.0450000762939453,2.0230000019073486,2.0799999237060547,2.0209999084472656,0.0,2.0450000762939453,2.0450000762939453,2.0230000019073486,2.0799999237060547,2.0209999084472656,0.0,2.0450000762939453,2.0450000762939453,2.0230000019073486,2.0799999237060547,2.0209999084472656,0.0,2.0450000762939453,2.0450000762939453,2.0230000019073486,2.0799999237060547,2.0209999084472656,0.0
1294,2012-02-22,2.005000114440918,2.005000114440918,2.053999900817871,2.053999900817871,1.9980000257492063,0.0,2.005000114440918,2.005000114440918,2.053999900817871,2.053999900817871,1.9980000257492063,0.0,2.005000114440918,2.005000114440918,2.053999900817871,2.053999900817871,1.9980000257492063,0.0,2.005000114440918,2.005000114440918,2.053999900817871,2.053999900817871,1.9980000257492063,0.0,2.005000114440918,2.005000114440918,2.053999900817871,2.053999900817871,1.9980000257492063,0.0,2.005000114440918,2.005000114440918,2.053999900817871,2.053999900817871,1.9980000257492063,0.0
1295,2012-02-23,1.9839999675750728,1.9839999675750728,2.0380001068115234,2.0450000762939453,1.9739999771118164,0.0,1.9839999675750728,1.9839999675750728,2.0380001068115234,2.0450000762939453,1.9739999771118164,0.0,1.9839999675750728,1.9839999675750728,2.0380001068115234,2.0450000762939453,1.9739999771118164,0.0,1.9839999675750728,1.9839999675750728,2.0380001068115234,2.0450000762939453,1.9739999771118164,0.0,1.9839999675750728,1.9839999675750728,2.0380001068115234,2.0450000762939453,1.9739999771118164,0.0,1.9839999675750728,1.9839999675750728,2.0380001068115234,2.0450000762939453,1.9739999771118164,0.0
1296,2012-02-24,1.9769999980926516,1.9769999980926516,1.9859999418258667,1.991000056266785,1.968999981880188,0.0,1.9769999980926516,1.9769999980926516,1.9859999418258667,1.991000056266785,1.968999981880188,0.0,1.9769999980926516,1.9769999980926516,1.9859999418258667,1.991000056266785,1.968999981880188,0.0,1.9769999980926516,1.9769999980926516,1.9859999418258667,1.991000056266785,1.968999981880188,0.0,1.9769999980926516,1.9769999980926516,1.9859999418258667,1.991000056266785,1.968999981880188,0.0,1.9769999980926516,1.9769999980926516,1.9859999418258667,1.991000056266785,1.968999981880188,0.0
1297,2012-02-27,1.9220000505447388,1.9220000505447388,1.9390000104904173,1.940999984741211,1.9119999408721924,0.0,1.9220000505447388,1.9220000505447388,1.9390000104904173,1.940999984741211,1.9119999408721924,0.0,1.9220000505447388,1.9220000505447388,1.9390000104904173,1.940999984741211,1.9119999408721924,0.0,1.9220000505447388,1.9220000505447388,1.9390000104904173,1.940999984741211,1.9119999408721924,0.0,1.9220000505447388,1.9220000505447388,1.9390000104904173,1.940999984741211,1.9119999408721924,0.0,1.9220000505447388,1.9220000505447388,1.9390000104904173,1.940999984741211,1.9119999408721924,0.0
1298,2012-02-28,1.9290000200271609,1.9290000200271609,1.9259999990463257,1.934000015258789,1.8960000276565552,0.0,1.9290000200271609,1.9290000200271609,1.9259999990463257,1.934000015258789,1.8960000276565552,0.0,1.9290000200271609,1.9290000200271609,1.9259999990463257,1.934000015258789,1.8960000276565552,0.0,1.9290000200271609,1.9290000200271609,1.9259999990463257,1.934000015258789,1.8960000276565552,0.0,1.9290000200271609,1.9290000200271609,1.9259999990463257,1.934000015258789,1.8960000276565552,0.0,1.9290000200271609,1.9290000200271609,1.9259999990463257,1.934000015258789,1.8960000276565552,0.0
1299,2012-02-29,1.9769999980926516,1.9769999980926516,1.919000029563904,2.009000062942505,1.9170000553131104,0.0,1.9769999980926516,1.9769999980926516,1.919000029563904,2.009000062942505,1.9170000553131104,0.0,1.9769999980926516,1.9769999980926516,1.919000029563904,2.009000062942505,1.9170000553131104,0.0,1.9769999980926516,1.9769999980926516,1.919000029563904,2.009000062942505,1.9170000553131104,0.0,1.9769999980926516,1.9769999980926516,1.919000029563904,2.009000062942505,1.9170000553131104,0.0,1.9769999980926516,1.9769999980926516,1.919000029563904,2.009000062942505,1.9170000553131104,0.0
1300,2012-03-01,2.0369999408721924,2.0369999408721924,2.032999992370605,2.063999891281128,2.0190000534057617,0.0,2.0369999408721924,2.0369999408721924,2.032999992370605,2.063999891281128,2.0190000534057617,0.0,2.0369999408721924,2.0369999408721924,2.032999992370605,2.063999891281128,2.0190000534057617,0.0,2.0369999408721924,2.0369999408721924,2.032999992370605,2.063999891281128,2.0190000534057617,0.0,2.0369999408721924,2.0369999408721924,2.032999992370605,2.063999891281128,2.0190000534057617,0.0,2.0369999408721924,2.0369999408721924,2.032999992370605,2.063999891281128,2.0190000534057617,0.0
1301,2012-03-02,1.9859999418258667,1.9859999418258667,2.006999969482422,2.013999938964844,1.9700000286102293,0.0,1.9859999418258667,1.9859999418258667,2.006999969482422,2.013999938964844,1.9700000286102293,0.0,1.9859999418258667,1.9859999418258667,2.006999969482422,2.013999938964844,1.9700000286102293,0.0,1.9859999418258667,1.9859999418258667,2.006999969482422,2.013999938964844,1.9700000286102293,0.0,1.9859999418258667,1.9859999418258667,2.006999969482422,2.013999938964844,1.9700000286102293,0.0,1.9859999418258667,1.9859999418258667,2.006999969482422,2.013999938964844,1.9700000286102293,0.0
1302,2012-03-05,2.005000114440918,2.005000114440918,1.993000030517578,2.006999969482422,1.9700000286102293,0.0,2.005000114440918,2.005000114440918,1.993000030517578,2.006999969482422,1.9700000286102293,0.0,2.005000114440918,2.005000114440918,1.993000030517578,2.006999969482422,1.9700000286102293,0.0,2.005000114440918,2.005000114440918,1.993000030517578,2.006999969482422,1.9700000286102293,0.0,2.005000114440918,2.005000114440918,1.993000030517578,2.006999969482422,1.9700000286102293,0.0,2.005000114440918,2.005000114440918,1.993000030517578,2.006999969482422,1.9700000286102293,0.0
1303,2012-03-06,1.944000005722046,1.944000005722046,1.9769999980926516,1.9769999980926516,1.930999994277954,0.0,1.944000005722046,1.944000005722046,1.9769999980926516,1.9769999980926516,1.930999994277954,0.0,1.944000005722046,1.944000005722046,1.9769999980926516,1.9769999980926516,1.930999994277954,0.0,1.944000005722046,1.944000005722046,1.9769999980926516,1.9769999980926516,1.930999994277954,0.0,1.944000005722046,1.944000005722046,1.9769999980926516,1.9769999980926516,1.930999994277954,0.0,1.944000005722046,1.944000005722046,1.9769999980926516,1.9769999980926516,1.930999994277954,0.0
1304,2012-03-07,1.972000002861023,1.972000002861023,1.950000047683716,1.9839999675750728,1.950000047683716,0.0,1.972000002861023,1.972000002861023,1.950000047683716,1.9839999675750728,1.950000047683716,0.0,1.972000002861023,1.972000002861023,1.950000047683716,1.9839999675750728,1.950000047683716,0.0,1.972000002861023,1.972000002861023,1.950000047683716,1.9839999675750728,1.950000047683716,0.0,1.972000002861023,1.972000002861023,1.950000047683716,1.9839999675750728,1.950000047683716,0.0,1.972000002861023,1.972000002861023,1.950000047683716,1.9839999675750728,1.950000047683716,0.0
1305,2012-03-08,2.013999938964844,2.013999938964844,2.0,2.0239999294281006,1.9789999723434448,0.0,2.013999938964844,2.013999938964844,2.0,2.0239999294281006,1.9789999723434448,0.0,2.013999938964844,2.013999938964844,2.0,2.0239999294281006,1.9789999723434448,0.0,2.013999938964844,2.013999938964844,2.0,2.0239999294281006,1.9789999723434448,0.0,2.013999938964844,2.013999938964844,2.0,2.0239999294281006,1.9789999723434448,0.0,2.013999938964844,2.013999938964844,2.0,2.0239999294281006,1.9789999723434448,0.0
1306,2012-03-09,2.0380001068115234,2.0380001068115234,2.0190000534057617,2.059000015258789,2.0190000534057617,0.0,2.0380001068115234,2.0380001068115234,2.0190000534057617,2.059000015258789,2.0190000534057617,0.0,2.0380001068115234,2.0380001068115234,2.0190000534057617,2.059000015258789,2.0190000534057617,0.0,2.0380001068115234,2.0380001068115234,2.0190000534057617,2.059000015258789,2.0190000534057617,0.0,2.0380001068115234,2.0380001068115234,2.0190000534057617,2.059000015258789,2.0190000534057617,0.0,2.0380001068115234,2.0380001068115234,2.0190000534057617,2.059000015258789,2.0190000534057617,0.0
1307,2012-03-12,2.0309998989105225,2.0309998989105225,2.003000020980835,2.032999992370605,1.9889999628067017,0.0,2.0309998989105225,2.0309998989105225,2.003000020980835,2.032999992370605,1.9889999628067017,0.0,2.0309998989105225,2.0309998989105225,2.003000020980835,2.032999992370605,1.9889999628067017,0.0,2.0309998989105225,2.0309998989105225,2.003000020980835,2.032999992370605,1.9889999628067017,0.0,2.0309998989105225,2.0309998989105225,2.003000020980835,2.032999992370605,1.9889999628067017,0.0,2.0309998989105225,2.0309998989105225,2.003000020980835,2.032999992370605,1.9889999628067017,0.0
1308,2012-03-13,2.1070001125335693,2.1070001125335693,2.052000045776367,2.11899995803833,2.052000045776367,0.0,2.1070001125335693,2.1070001125335693,2.052000045776367,2.11899995803833,2.052000045776367,0.0,2.1070001125335693,2.1070001125335693,2.052000045776367,2.11899995803833,2.052000045776367,0.0,2.1070001125335693,2.1070001125335693,2.052000045776367,2.11899995803833,2.052000045776367,0.0,2.1070001125335693,2.1070001125335693,2.052000045776367,2.11899995803833,2.052000045776367,0.0,2.1070001125335693,2.1070001125335693,2.052000045776367,2.11899995803833,2.052000045776367,0.0
1309,2012-03-14,2.2739999294281006,2.2739999294281006,2.187000036239624,2.289999961853028,2.1689999103546143,0.0,2.2739999294281006,2.2739999294281006,2.187000036239624,2.289999961853028,2.1689999103546143,0.0,2.2739999294281006,2.2739999294281006,2.187000036239624,2.289999961853028,2.1689999103546143,0.0,2.2739999294281006,2.2739999294281006,2.187000036239624,2.289999961853028,2.1689999103546143,0.0,2.2739999294281006,2.2739999294281006,2.187000036239624,2.289999961853028,2.1689999103546143,0.0,2.2739999294281006,2.2739999294281006,2.187000036239624,2.289999961853028,2.1689999103546143,0.0
1310,2012-03-15,2.2809998989105225,2.2809998989105225,2.3320000171661377,2.336999893188477,2.253000020980835,0.0,2.2809998989105225,2.2809998989105225,2.3320000171661377,2.336999893188477,2.253000020980835,0.0,2.2809998989105225,2.2809998989105225,2.3320000171661377,2.336999893188477,2.253000020980835,0.0,2.2809998989105225,2.2809998989105225,2.3320000171661377,2.336999893188477,2.253000020980835,0.0,2.2809998989105225,2.2809998989105225,2.3320000171661377,2.336999893188477,2.253000020980835,0.0,2.2809998989105225,2.2809998989105225,2.3320000171661377,2.336999893188477,2.253000020980835,0.0
1311,2012-03-16,2.2980000972747803,2.2980000972747803,2.3320000171661377,2.36299991607666,2.2920000553131104,0.0,2.2980000972747803,2.2980000972747803,2.3320000171661377,2.36299991607666,2.2920000553131104,0.0,2.2980000972747803,2.2980000972747803,2.3320000171661377,2.36299991607666,2.2920000553131104,0.0,2.2980000972747803,2.2980000972747803,2.3320000171661377,2.36299991607666,2.2920000553131104,0.0,2.2980000972747803,2.2980000972747803,2.3320000171661377,2.36299991607666,2.2920000553131104,0.0,2.2980000972747803,2.2980000972747803,2.3320000171661377,2.36299991607666,2.2920000553131104,0.0
1312,2012-03-19,2.378999948501587,2.378999948501587,2.2709999084472656,2.390000104904175,2.2669999599456787,0.0,2.378999948501587,2.378999948501587,2.2709999084472656,2.390000104904175,2.2669999599456787,0.0,2.378999948501587,2.378999948501587,2.2709999084472656,2.390000104904175,2.2669999599456787,0.0,2.378999948501587,2.378999948501587,2.2709999084472656,2.390000104904175,2.2669999599456787,0.0,2.378999948501587,2.378999948501587,2.2709999084472656,2.390000104904175,2.2669999599456787,0.0,2.378999948501587,2.378999948501587,2.2709999084472656,2.390000104904175,2.2669999599456787,0.0
1313,2012-03-20,2.371999979019165,2.371999979019165,2.3340001106262207,2.3970000743865967,2.3320000171661377,0.0,2.371999979019165,2.371999979019165,2.3340001106262207,2.3970000743865967,2.3320000171661377,0.0,2.371999979019165,2.371999979019165,2.3340001106262207,2.3970000743865967,2.3320000171661377,0.0,2.371999979019165,2.371999979019165,2.3340001106262207,2.3970000743865967,2.3320000171661377,0.0,2.371999979019165,2.371999979019165,2.3340001106262207,2.3970000743865967,2.3320000171661377,0.0,2.371999979019165,2.371999979019165,2.3340001106262207,2.3970000743865967,2.3320000171661377,0.0
1314,2012-03-21,2.2939999103546143,2.2939999103546143,2.345000028610229,2.3469998836517334,2.282999992370605,0.0,2.2939999103546143,2.2939999103546143,2.345000028610229,2.3469998836517334,2.282999992370605,0.0,2.2939999103546143,2.2939999103546143,2.345000028610229,2.3469998836517334,2.282999992370605,0.0,2.2939999103546143,2.2939999103546143,2.345000028610229,2.3469998836517334,2.282999992370605,0.0,2.2939999103546143,2.2939999103546143,2.345000028610229,2.3469998836517334,2.282999992370605,0.0,2.2939999103546143,2.2939999103546143,2.345000028610229,2.3469998836517334,2.282999992370605,0.0
1315,2012-03-22,2.275000095367432,2.275000095367432,2.257999897003174,2.2939999103546143,2.249000072479248,0.0,2.275000095367432,2.275000095367432,2.257999897003174,2.2939999103546143,2.249000072479248,0.0,2.275000095367432,2.275000095367432,2.257999897003174,2.2939999103546143,2.249000072479248,0.0,2.275000095367432,2.275000095367432,2.257999897003174,2.2939999103546143,2.249000072479248,0.0,2.275000095367432,2.275000095367432,2.257999897003174,2.2939999103546143,2.249000072479248,0.0,2.275000095367432,2.275000095367432,2.257999897003174,2.2939999103546143,2.249000072479248,0.0
1316,2012-03-23,2.236999988555908,2.236999988555908,2.253000020980835,2.259999990463257,2.2100000381469727,0.0,2.236999988555908,2.236999988555908,2.253000020980835,2.259999990463257,2.2100000381469727,0.0,2.236999988555908,2.236999988555908,2.253000020980835,2.259999990463257,2.2100000381469727,0.0,2.236999988555908,2.236999988555908,2.253000020980835,2.259999990463257,2.2100000381469727,0.0,2.236999988555908,2.236999988555908,2.253000020980835,2.259999990463257,2.2100000381469727,0.0,2.236999988555908,2.236999988555908,2.253000020980835,2.259999990463257,2.2100000381469727,0.0
1317,2012-03-26,2.24399995803833,2.24399995803833,2.2690000534057617,2.2869999408721924,2.240999937057495,0.0,2.24399995803833,2.24399995803833,2.2690000534057617,2.2869999408721924,2.240999937057495,0.0,2.24399995803833,2.24399995803833,2.2690000534057617,2.2869999408721924,2.240999937057495,0.0,2.24399995803833,2.24399995803833,2.2690000534057617,2.2869999408721924,2.240999937057495,0.0,2.24399995803833,2.24399995803833,2.2690000534057617,2.2869999408721924,2.240999937057495,0.0,2.24399995803833,2.24399995803833,2.2690000534057617,2.2869999408721924,2.240999937057495,0.0
1318,2012-03-27,2.187000036239624,2.187000036239624,2.2320001125335693,2.236999988555908,2.181999921798706,0.0,2.187000036239624,2.187000036239624,2.2320001125335693,2.236999988555908,2.181999921798706,0.0,2.187000036239624,2.187000036239624,2.2320001125335693,2.236999988555908,2.181999921798706,0.0,2.187000036239624,2.187000036239624,2.2320001125335693,2.236999988555908,2.181999921798706,0.0,2.187000036239624,2.187000036239624,2.2320001125335693,2.236999988555908,2.181999921798706,0.0,2.187000036239624,2.187000036239624,2.2320001125335693,2.236999988555908,2.181999921798706,0.0
1319,2012-03-28,2.196000099182129,2.196000099182129,2.211999893188477,2.2249999046325684,2.1589999198913574,0.0,2.196000099182129,2.196000099182129,2.211999893188477,2.2249999046325684,2.1589999198913574,0.0,2.196000099182129,2.196000099182129,2.211999893188477,2.2249999046325684,2.1589999198913574,0.0,2.196000099182129,2.196000099182129,2.211999893188477,2.2249999046325684,2.1589999198913574,0.0,2.196000099182129,2.196000099182129,2.211999893188477,2.2249999046325684,2.1589999198913574,0.0,2.196000099182129,2.196000099182129,2.211999893188477,2.2249999046325684,2.1589999198913574,0.0
1320,2012-03-29,2.1589999198913574,2.1589999198913574,2.193000078201294,2.197999954223633,2.1480000019073486,0.0,2.1589999198913574,2.1589999198913574,2.193000078201294,2.197999954223633,2.1480000019073486,0.0,2.1589999198913574,2.1589999198913574,2.193000078201294,2.197999954223633,2.1480000019073486,0.0,2.1589999198913574,2.1589999198913574,2.193000078201294,2.197999954223633,2.1480000019073486,0.0,2.1589999198913574,2.1589999198913574,2.193000078201294,2.197999954223633,2.1480000019073486,0.0,2.1589999198913574,2.1589999198913574,2.193000078201294,2.197999954223633,2.1480000019073486,0.0
1321,2012-03-30,2.2160000801086426,2.2160000801086426,2.1519999504089355,2.236999988555908,2.1410000324249268,0.0,2.2160000801086426,2.2160000801086426,2.1519999504089355,2.236999988555908,2.1410000324249268,0.0,2.2160000801086426,2.2160000801086426,2.1519999504089355,2.236999988555908,2.1410000324249268,0.0,2.2160000801086426,2.2160000801086426,2.1519999504089355,2.236999988555908,2.1410000324249268,0.0,2.2160000801086426,2.2160000801086426,2.1519999504089355,2.236999988555908,2.1410000324249268,0.0,2.2160000801086426,2.2160000801086426,2.1519999504089355,2.236999988555908,2.1410000324249268,0.0
1322,2012-04-02,2.193000078201294,2.193000078201294,2.200000047683716,2.2070000171661377,2.1619999408721924,0.0,2.193000078201294,2.193000078201294,2.200000047683716,2.2070000171661377,2.1619999408721924,0.0,2.193000078201294,2.193000078201294,2.200000047683716,2.2070000171661377,2.1619999408721924,0.0,2.193000078201294,2.193000078201294,2.200000047683716,2.2070000171661377,2.1619999408721924,0.0,2.193000078201294,2.193000078201294,2.200000047683716,2.2070000171661377,2.1619999408721924,0.0,2.193000078201294,2.193000078201294,2.200000047683716,2.2070000171661377,2.1619999408721924,0.0
1323,2012-04-03,2.2839999198913574,2.2839999198913574,2.1610000133514404,2.2839999198913574,2.150000095367432,0.0,2.2839999198913574,2.2839999198913574,2.1610000133514404,2.2839999198913574,2.150000095367432,0.0,2.2839999198913574,2.2839999198913574,2.1610000133514404,2.2839999198913574,2.150000095367432,0.0,2.2839999198913574,2.2839999198913574,2.1610000133514404,2.2839999198913574,2.150000095367432,0.0,2.2839999198913574,2.2839999198913574,2.1610000133514404,2.2839999198913574,2.150000095367432,0.0,2.2839999198913574,2.2839999198913574,2.1610000133514404,2.2839999198913574,2.150000095367432,0.0
1324,2012-04-04,2.243000030517578,2.243000030517578,2.259000062942505,2.263000011444092,2.226999998092652,0.0,2.243000030517578,2.243000030517578,2.259000062942505,2.263000011444092,2.226999998092652,0.0,2.243000030517578,2.243000030517578,2.259000062942505,2.263000011444092,2.226999998092652,0.0,2.243000030517578,2.243000030517578,2.259000062942505,2.263000011444092,2.226999998092652,0.0,2.243000030517578,2.243000030517578,2.259000062942505,2.263000011444092,2.226999998092652,0.0,2.243000030517578,2.243000030517578,2.259000062942505,2.263000011444092,2.226999998092652,0.0
1325,2012-04-05,2.174999952316284,2.174999952316284,2.174999952316284,2.2090001106262207,2.140000104904175,0.0,2.174999952316284,2.174999952316284,2.174999952316284,2.2090001106262207,2.140000104904175,0.0,2.174999952316284,2.174999952316284,2.174999952316284,2.2090001106262207,2.140000104904175,0.0,2.174999952316284,2.174999952316284,2.174999952316284,2.2090001106262207,2.140000104904175,0.0,2.174999952316284,2.174999952316284,2.174999952316284,2.2090001106262207,2.140000104904175,0.0,2.174999952316284,2.174999952316284,2.174999952316284,2.2090001106262207,2.140000104904175,0.0
1326,2012-04-09,2.0369999408721924,2.0369999408721924,2.032000064849853,2.0439999103546143,2.0190000534057617,0.0,2.0369999408721924,2.0369999408721924,2.032000064849853,2.0439999103546143,2.0190000534057617,0.0,2.0369999408721924,2.0369999408721924,2.032000064849853,2.0439999103546143,2.0190000534057617,0.0,2.0369999408721924,2.0369999408721924,2.032000064849853,2.0439999103546143,2.0190000534057617,0.0,2.0369999408721924,2.0369999408721924,2.032000064849853,2.0439999103546143,2.0190000534057617,0.0,2.0369999408721924,2.0369999408721924,2.032000064849853,2.0439999103546143,2.0190000534057617,0.0
1327,2012-04-10,1.9880000352859497,1.9880000352859497,2.046999931335449,2.046999931335449,1.965000033378601,0.0,1.9880000352859497,1.9880000352859497,2.046999931335449,2.046999931335449,1.965000033378601,0.0,1.9880000352859497,1.9880000352859497,2.046999931335449,2.046999931335449,1.965000033378601,0.0,1.9880000352859497,1.9880000352859497,2.046999931335449,2.046999931335449,1.965000033378601,0.0,1.9880000352859497,1.9880000352859497,2.046999931335449,2.046999931335449,1.965000033378601,0.0,1.9880000352859497,1.9880000352859497,2.046999931335449,2.046999931335449,1.965000033378601,0.0
