regime,count,pct,avg_return,avg_vol,bullish_label_pct,regime_name
2,115,1.7689586217505,0.9533946727200457,2.9762595089403003,6.956521739130435,Choppy/Sideways
1,1017,15.643747115828335,0.19515211339851252,2.900602339737458,35.49655850540807,Choppy/Sideways
3,1018,15.65912936471312,0.18976392392717156,2.83119318610608,36.14931237721022,Choppy/Sideways
0,4351,66.92816489770804,0.045889658488170934,0.8052266204797409,23.948517582165017,Choppy/Sideways
